seller_id,zip_code_prefix,city,state,lat,lng
dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,PR,-23.43055646770586,-51.918068057453844
376d67b61dce0c990155286e7ae486a4,4815,sao paulo,SP,-23.704340394072464,-46.69191328324125
7994b065a7ffb14e71c6312cf87b9de2,29142,cariacica / es,ES,-20.362939997151646,-40.3749049679669
a9415cf907dfa12f9ed18693244f5329,36320,prados,MG,-21.05905176811203,-44.084488635750155
b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,SC,-27.593388457643968,-48.543994596098585
7315baebc0572ff220d226283dc66728,13560,sao carlos,SP,-22.015218991895246,-47.889840666927306
4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,SP,-23.964672338527112,-46.34245770671684
c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,SP,-23.466570703912982,-46.325145617591325
38102b031c2a15e54623d711bfc753d3,62170,mucambo,CE,-3.905726996478778,-40.74612755881526
160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,PR,-25.376123581892184,-49.182387775023386
8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,SP,-22.3919945249474,-47.57839907927238
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,RS,-29.155557179233178,-51.51309347866275
da03c298e3999e9d828591fc2179d109,4041,sao paulo,SP,-23.601406010318044,-46.644223399065304
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP,-23.02258876896093,-45.550124523639234
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR,-25.444451769358118,-49.32794630681775
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR,-23.43055646770586,-51.918068057453844
762ed976527cddf02787edba70fffa2a,86026,londrina,PR,-23.30872447421649,-51.155375230054304
7994081388d55b9cf976c050653dd359,1244,sao paulo,SP,-23.56580317220031,-46.65895824874389
585175ec331ea177fa47199e39a6170a,39400,montes claros,MG,-16.722633983317667,-43.86287145285794
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR,-25.43718076728998,-49.212498335157335
e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,SP,-23.619714368378755,-46.66731136113849
1a6245add4353f18ed55138808906979,9694,sao bernardo do campo,SP,-23.670730714424828,-46.580971763924424
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP,-24.008185076975675,-46.41921155863092
6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,SP,-23.405227756030246,-46.4708101332688
48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS,-29.916190258605184,-51.188413241928465
73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR,-25.40013436713462,-49.24053602350563
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG,-20.754440136029825,-42.8778636290304
252e76235acb79183cfca6e34f13337d,13090,campinas,SP,-22.887702368976925,-47.03879517360688
7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP,-23.413870561612345,-46.72160360626913
db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,SP,-23.580546158384358,-46.59047117484675
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ,-22.872400265576072,-43.26133702515029
712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,PR,-25.379020599822756,-49.27646170589391
3364a91ec4d56c98e44174de954b94f6,76804,porto velho,RO,-8.76645968034711,-63.8937893497431
b00af24704019bd2e1b335e70ad11f7c,40130,salvador,BA,-13.001833349263132,-38.52900367194544
4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,SP,-21.584318300539238,-46.94368182640909
0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,MG,-19.953997540537152,-44.03812292322147
d1a1b40ec554c593a1a99366746289dd,85501,pato branco,PR,-26.226542116388647,-52.67450572763438
55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,MG,-21.123275470669235,-44.250356268605024
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP,-21.189861232617226,-47.787979517146994
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP,-22.1362294598616,-51.37245004547979
da3fede3469bf49b7293ce3fc45b294d,8743,mogi das cruzes,SP,-23.55573489029927,-46.2169374332454
c092292535a57dacd95a8765f5518f87,26600,paracambi,RJ,-22.616674007045216,-43.706674061865066
20a8b0dc55da94fe74d112082427c84f,13312,itu,SP,-23.258853342590296,-47.345255398394904
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP,-22.61618709340345,-46.71042892850524
fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,SP,-20.764165643832914,-49.36670462958661
6b15924333bd1a741595fe981ea04822,9541,sao caetano do sul,SP,-23.62011704915912,-46.564021826693214
1c83418358f249c9d6affa52d579db0e,1420,sao paulo,SP,-23.563683635008974,-46.657794086741085
04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,SP,-23.546017285295996,-46.64780913183334
1b4b28463457a256e9a784ebe2a8f630,13418,piracicaba,SP,-22.724749879138603,-47.63023129704402
db7ed69a53aa9fb1c01930ba54a88bbe,13820,jaguariuna,SP,-22.69417604063808,-46.985292971774385
f664f98bfda2eaf266a23ff144e7a872,4001,sao paulo,SP,-23.572973803006285,-46.64948873916486
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP,-22.330756663626943,-49.09992673191205
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP,-20.84420540698086,-49.36238825991386
fb8904a8ea99f8831b64ce27db2c1765,9550,sao caetano do sul,SP,-23.616720360578388,-46.551830144745736
2ef086a599b597572aca4433b7ed6b3d,89256,jaragua do sul,SC,-26.481268897224872,-49.058661389896685
134285d1f41da5c13a756ee8142c8a4e,2523,sao paulo,SP,-23.506023823925133,-46.65548659464581
9ed65337433adfbedefd23dd76eaa494,5462,sao paulo,SP,-23.5587517376249,-46.704439243222026
aec99834ab5d38ead22766ada8497e87,83411,colombo,PR,-25.329117588087687,-49.149796876732424
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,SC,-26.796825418763998,-49.09516518377151
d9d43faf741ceaa8da52fdbb81d9e0e3,36010,juiz de fora,SP,-21.76439998967105,-43.34581160427039
964ff64dc05b13811c6d0f41e0aa5f6b,4154,sao paulo,SP,-23.62876956221272,-46.622263950013625
96e5dc09087bad639b4ee193104ec2e5,28660,bom jardim,RJ,-22.159061369881236,-42.417778914977355
24c1de8d9551c0b4fbc53317d53efda8,58385,serra redonda,PB,-7.185330489314501,-35.68043589181518
0336182e1b3e92f029d5354832045fdf,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,PR,-25.434676863675993,-49.22693580716213
b87a7ea0c30fad2dd6781b74a0064859,4133,sao paulo,SP,-23.61919777608693,-46.61854455335991
84c945f15571830c1a91a33978e94009,2851,sao paulo,SP,-23.45954598180485,-46.691457634374444
2d378dbb39815785238c0139c7647fb7,89240,sao francisco do sul,SC,-26.245457507560783,-48.60641339408232
0b0ddbc7b9d9584f442c7ac92b0ff6c9,7052,guarulhos,SP,-23.47244018174114,-46.554128470589184
51209b446b2073894bdc0face6c73ffc,29104,vila velha,ES,-20.367130894822626,-40.31728275677581
5996cddab893a4652a15592fb58ab8db,19010,presidente prudente,SP,-22.123026838263968,-51.38642742347118
aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,MG,-19.939459874539157,-44.17322732859003
1690cada046eb7e92c12f98b1f8a8167,1303,sao paulo,SP,-23.549281648050414,-46.64884829651238
385799a1cddbd26dfeb9157356a42282,4676,sao paulo,SP,-23.657638087620402,-46.675854092086254
42b729f859728f5079499127a9c2ef37,3910,sao paulo,SP,-23.584805934847502,-46.51547931347805
556a6409838156ea299c9d1f9e2dde43,81200,curitiba,PR,-25.437054777619494,-49.332711640861845
179d859f51292aac5c10806a356f7af9,9411,ribeirao pires,SP,-23.718813593119577,-46.39486243571957
934ed5cd1b9c1c7382d0a94a94b9e639,81070,curitiba,PR,-25.482961231196978,-49.303482349695486
be3b4b0f050a6aa1b2d901c4b77e979f,84430,imbituva,PR,-25.22980960350924,-50.60436091054254
6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,PR,-25.888595862552247,-48.58518455198979
94231344608e603693b0a8891143f65d,91520,porto alegre,SP,-30.068594562076267,-51.167239432644585
446cc09cdbb130904da114e807dbec40,5615,sao paulo,SP,-23.58774401635267,-46.71713423785575
47efca563408aae19bb7206c2d969ea9,64033,teresina,PI,-5.12360945433745,-42.76834387096315
00ab3eff1b5192e5f1a63bcecfee11c8,4164,sao paulo,SP,-23.627305961885522,-46.608270927384346
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS,-30.020163045407337,-51.154473323285615
a435b009cd956ea60748b5cfbddf2e24,14406,franca,SP,-20.53539287198547,-47.435349149812716
11938fcc75f6902fea1d0a6f72b54a57,89900,sao miguel d'oeste,SC,-26.733629762334637,-53.51839267458109
9b76ad3d04236f76bc71c59470305e13,18550,boituva,SP,-23.28658218135728,-47.67114211477747
d7ab82074b5f1dfba46db123df101bff,12941,atibaia,SP,-23.123459241150062,-46.54264933095701
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP,-23.226292234917278,-45.88741493526034
94d76e96eedd976258cd3278ce56d5f2,18132,sao roque,SP,-23.516810289716005,-47.14036268468775
52f976b17ea7f2f087f56dcc419328f6,86820,california,PR,-23.665182962814473,-51.356493782293526
4e326052e5dbba8adcd512f3450a307e,8020,sao paulo,SP,-23.504486893291887,-46.441617846881414
3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,SP,-21.772214519153177,-48.18072354451076
6edacfd9f9074789dad6d62ba7950b9c,7135,guarulhos,SP,-23.42440931418764,-46.52504409812876
52831e5990d0771cb4951d6f12928167,17600,tupa,SP,-21.93466781112136,-50.513802044309614
9e7c5f4d7770eab65738cca38f9efccf,2562,sao paulo,SP,-23.487289773578414,-46.673785464960304
4677a5437afda5fa7140b927b07be1cc,84920,japira,PR,-23.812156076337978,-50.14033915045725
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ,-22.883848522306025,-43.30564273023548
4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,DF,-15.794660494209083,-47.914598852400765
334cab711dee080b079fa5779b584783,9190,santo andre,SP,-23.67524801373101,-46.53888594968206
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR,-25.541922401324285,-54.5846560992993
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP,-23.02258876896093,-45.550124523639234
8d956fec2e4337affcb520f56fd8cbfd,9780,sao bernardo do campo,SP,-23.715530230588868,-46.53636763947452
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP,-22.56055606629967,-47.446376779617644
f9f68daa2af419d38f745478bcb3da1a,13180,sumare,SP,-22.837597991736832,-47.17195481373707
138dbe45fc62f1e244378131a6801526,2215,sao paulo,SP,-23.491053631248878,-46.58353920729148
5058e8c1e82653974541e83690655b4a,8583,itaquaquecetuba,SP,-23.44461881640023,-46.373790440983825
cd2169d9f31ff6fbb9ca3373b0c9e354,28633,nova friburgo,RJ,-22.23801399046987,-42.526595542183706
15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,RJ,-22.86463341042827,-43.46691645552435
9674754b5a0cb32b638cec001178f799,4438,sao paulo,SP,-23.677047910136817,-46.66969925722472
c161d1327ebc3a156c09582ab2f59f6c,3521,sao paulo,SP,-23.5477170118378,-46.518571030558924
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,MG,-19.918409279679256,-43.94017020472439
23ff42c4bf1f8f16cddb19d8b972974a,37975,itau de minas,MG,-20.744272482905657,-46.7515272764763
d3dcf0604eabf0224fbd5948b5e02f69,3654,sao paulo,SP,-23.525242586494596,-46.516854944622416
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,MG,-21.734454624927327,-43.348686822262415
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC,-27.606828272332276,-48.59222683120177
35281d148dcf7134bae913c57db4e6da,5171,sao paulo,SP,-23.477175508299958,-46.7495461340434
76833248bbc0e65a0293ec62023e4396,16200,birigui,SP,-21.295224849547026,-50.3431990639138
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,MG,-20.698539111736668,-44.82674774480954
2cb6eb1b7185064167657fa09f541105,34710,sabara,MG,-19.880561947311882,-43.90344877432836
0f7eea709efdf942b5f95c7516dbacd7,19865,pedrinhas paulista,SP,-22.81513690159189,-50.790500341027105
54583ab379489add547fe47b628db589,9810,sao bernardo do campo,SP,-23.719402061245063,-46.56539247592088
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG,-19.81456931462135,-43.96544730649254
0bebbb2cea103a4a020c95d43fd7d754,2515,sao paulo,SP,-23.510293125025857,-46.657706265611736
9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,SP,-20.420043945373987,-49.971337895813114
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP,-22.099561148626933,-51.40663290468007
3faf68a3b0af94b10bac70d86077be49,13825,holambra,SP,-22.63428909222998,-47.053267986483284
05feb94f19d094d4b0f9281f0b1d4c99,8752,mogi das cruzes,SP,-23.541525205179425,-46.26214782215388
f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,SC,-28.94282056182576,-49.49888369069068
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR,-25.42504004381905,-49.18907631072484
07d75e33f2750d97d467fb57e4dfdd8a,2117,sao paulo,SP,-23.519378826555606,-46.5931884521926
8a8835a43bda99fd37310ad76c457510,9540,sao caetano do sul,SP,-23.62593283981593,-46.56684219510875
ca3bd7cd9f149df75950150d010fe4a2,4361,sao paulo,SP,-23.643644077513212,-46.662765122003606
323ce52b5b81df2cd804b017b7f09aa7,3306,sao paulo,SP,-23.544973557070065,-46.57556183580269
ebd1417732defaf66c50b5a800eb293e,86047,londrina,PR,-23.347956555370434,-51.167952189980085
76ea5315acb3f5f7ade3cd261faf922a,4213,sao paulo,SP,-23.592331069817615,-46.60207164560023
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,-21.17762982891929,-47.768271840887245
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP,-21.21454765902978,-47.82204600348609
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP,-21.295224849547026,-50.3431990639138
b6f52e346160519c24a23af05410ad32,1254,sao paulo,SP,-23.54410454899899,-46.68008272173887
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,GO,-16.665128826886352,-49.30077909495409
c84592044b180dec206770c38603814b,1026,sao paulo,SP,-23.539668784279566,-46.63213024304157
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,RJ,-22.732333696992388,-43.44981786397224
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP,-23.42985130927547,-46.49793467210024
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS,-30.02115145352662,-51.2031757784229
15fa791d5e017f66402dc28c44480657,3307,sao paulo,SP,-23.546698436581806,-46.57406048801974
20d83f3ef0e6925fd74bfd59170babf7,2804,sao paulo,SP,-23.483165564663544,-46.698189154347375
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP,-22.5707186648412,-47.403071398313244
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ,-23.013945234739644,-43.46302017493874
ccada0ef508e698917a6eab263375905,85948,pato bragado,PR,-24.625504809194315,-54.22716204532609
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS,-28.291480903648107,-52.79032945247025
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,MG,-15.922557953732245,-46.10810020710096
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP,-22.551561245634847,-47.90684774951322
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC,-27.821744035398375,-50.34354990641139
e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP,-23.6020696465026,-46.62246065881709
0432ead42b6c8a0bdf68154add917fdf,9320,maua,SP,-23.659678107128787,-46.44146634557175
7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP,-23.544187210463846,-46.64929154613575
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP,-21.867396479393847,-47.47862930181371
f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,SP,-23.55314015648017,-46.850737878281834
3785b653b1b82de85ab47dd139938091,85640,ampere,PR,-25.91899437348704,-53.47387529756007
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG,-20.14053412248184,-44.88354864398677
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,-19.926752781122897,-43.94672620842367
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,PR,-25.542410953311308,-49.18207025088867
6902157ee16728322d61a1321fa79e58,1026,sao paulo,SP,-23.539668784279566,-46.63213024304157
f3041c2e75ec683697a6a5ea82192210,35680,itauna,MG,-20.078156888091936,-44.57614462909435
c54679b132454625907c773d273d4126,11443,guaruja,SP,-23.978953676151534,-46.205896405167586
d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP,-23.537660022563998,-46.57881507077435
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,-27.682198009573174,-48.49123168007608
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP,-23.5445491850683,-46.51688174765253
2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS,,
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP,-22.43734045956016,-46.96571612034333
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC,-26.2644292948846,-48.807462152760436
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC,-27.291210360795045,-50.577437374288365
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF,-15.831023031414338,-48.01102627744533
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG,-21.69321610543719,-45.259301481758826
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,-23.653000433397953,-46.75630644093179
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE,-3.723751289608379,-38.590393127153845
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP,-23.569024604820523,-46.65362557392279
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP,-23.497235659944465,-46.685621081136865
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,SP,-23.18632755801721,-45.87183179970573
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP,-23.5225685718882,-46.19588323196256
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP,-23.486446448801733,-46.668230145324046
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP,-23.629237508925158,-46.591345868911624
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,-22.85952132539503,-47.03828257035058
b76f4d90e85657a240495c876313adc5,13185,hortolandia,SP,-22.892296307870822,-47.173678784381515
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP,-23.625459345815884,-46.611822010033535
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG,-19.947045377541688,-43.928503979496895
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,-23.38234886127758,-51.9280498300931
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ,-22.886668839836332,-43.279084058376796
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,-23.11472730019177,-46.55305665027799
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC,-27.156918925167133,-48.56761529461856
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR,-24.727984230774627,-53.73929373927331
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,SP,-22.17900241125064,-49.957080052716485
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,-25.4573015244662,-49.21743203295968
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG,-19.4690489600068,-42.56413813518658
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS,-29.116168772113053,-51.12537662742017
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP,-28.476154796011475,-48.784803095181964
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,-22.7410707131947,-46.896738928118715
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP,-23.48461031230966,-46.624802242471894
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,-22.920688425616063,-47.057212861573625
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP,-23.122837050805767,-46.56079978346601
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,MG,-21.772902260434623,-43.31619269603936
67883baaae6134ee81b271a542613728,1310,sao paulo,SP,-23.561105936599553,-46.65664324344697
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG,-21.109888276064485,-44.02314172990817
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP,-23.56000598888566,-46.751272146773736
1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP,-23.49972093287263,-46.65549338155167
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP,-23.632704278166628,-46.55430804234094
45213867cefbf2cd4c6177e10216a951,13603,araras,SP,-22.3494229749599,-47.40042951562731
61b893c57e33626afb104d4112b1be76,37142,divisa nova,MG,-21.509945362887084,-46.195571061551966
a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP,-23.485019262107212,-46.733851591843575
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP,-23.453379327751627,-46.56218063053474
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,SP,-23.673085326266758,-46.489443105811965
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP,-23.505647845063546,-47.46980221244435
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP,-22.79150104891422,-47.08066923679262
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,SP,-22.516283381772638,-48.56271778372706
02c988090b766852e088c69d7fb3b551,13473,americana,SP,-22.720396033185754,-47.30774912191011
e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,SC,-27.12335975116784,-48.911669671975304
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC,-27.107621785804895,-48.93726397728216
3606774ec64634822d78dc2db6d37045,9510,sao caetano do sul,SP,-23.61543459118524,-46.57171558430621
94165aea8a35c3c21499cbcae239b16c,38412,uberlandia,MG,-18.950158452992017,-48.3111271050011
c8665a4dd081a2c436b1cd921079d0d9,14750,pitangueiras,SP,-21.01000725213904,-48.21929005048194
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG,-19.918409279679256,-43.94017020472439
6c17baf138731a4aaacc3210adf2037b,14400,franca,SP,-20.539009300014076,-47.40125797243722
50c361bcf670d16f6df4d52de3dff924,4131,sao paulo,SP,-23.60711128760661,-46.61813562918586
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ,-22.975074154992004,-43.24359429485136
c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP,-23.642828039967934,-46.63314060273735
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP,-23.55027123580127,-46.63404671419185
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP,-23.624279233974235,-46.72102851053985
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR,-25.49292249440385,-49.235697837206516
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP,-23.41165388083812,-46.44662238490104
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP,-23.471718541358193,-47.435272632355776
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR,-25.49080729115393,-49.2869035923736
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS,-20.47750405144616,-54.64897561436884
e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP,-23.538676755471805,-46.65296272615542
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP,-23.544972692291424,-46.58389429512865
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP,-23.5400372622938,-46.48946743753933
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,-23.640618220008598,-46.49414223722358
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,-22.211512598914172,-49.65871814577793
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,-21.771902348581918,-52.11661633213987
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,-30.071006730725347,-51.17791780431014
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP,-23.519175807340048,-46.53339014713457
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,-19.86963430072193,-43.950959989265286
9d213f303afae4983637247556438ede,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO,-16.717589987245347,-49.30883538008711
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP,-23.50700606444596,-46.576581843137284
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP,-21.73706334787352,-48.68756876841966
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP,-23.68752824772833,-46.56164812037336
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,-24.711284227637968,-53.74789122193225
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,-25.50856745422061,-49.22660380826142
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,-26.33164627199984,-48.84970542893448
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP,-23.479770063948752,-46.74260196378736
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,-16.381853461534703,-39.304253002730505
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP,-22.600556474252752,-47.40776690336797
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE,-3.9469539799532605,-38.6140370322388
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,-22.61618709340345,-46.71042892850524
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP,-23.609734271451057,-46.66097260959224
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ,-22.86902739598968,-43.55555140912614
d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO,-15.541428321061172,-47.33776053845664
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP,-23.477739265407468,-46.54186292119741
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP,-23.556146088784324,-46.594398151216
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP,-23.74047446690663,-46.70382071483224
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ,-22.950851486577935,-43.02694409244016
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG,-22.262802188522702,-46.170735100123686
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR,-25.528809229150262,-49.276057531526426
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP,-23.453523422474802,-45.09372884885242
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR,-24.703470040297063,-54.240539117702625
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP,-21.999549270601282,-47.88764984670562
